timestamp,open,high,low,close,volume,turnover,datetime
1709535600000,1.5418,1.5426,1.5301,1.5316,541367.98,831775.573654,2024-03-04 07:00:00
1709539200000,1.5316,1.553,1.5306,1.5363,889221.05,1370036.241882,2024-03-04 08:00:00
1709542800000,1.5363,1.544,1.5132,1.5345,1597012.56,2439578.641075,2024-03-04 09:00:00
1709546400000,1.5345,1.5389,1.4961,1.5116,1419234.2,2156188.412538,2024-03-04 10:00:00
1709550000000,1.5116,1.5162,1.501,1.5149,542494.03,818510.207559,2024-03-04 11:00:00
1709553600000,1.5149,1.5215,1.5045,1.5121,394552.77,596931.330538,2024-03-04 12:00:00
1709557200000,1.5121,1.5193,1.4835,1.4906,1085394.89,1632308.030136,2024-03-04 13:00:00
1709560800000,1.4906,1.5,1.4722,1.487,1443512.57,2149563.768656,2024-03-04 14:00:00
1709564400000,1.487,1.5337,1.4853,1.5108,1795021.3,2713290.257823,2024-03-04 15:00:00
1709568000000,1.5108,1.5181,1.479,1.4802,1549262.27,2318881.197884,2024-03-04 16:00:00
1709571600000,1.4802,1.4876,1.4383,1.4401,1986182.3,2903501.11628,2024-03-04 17:00:00
1709575200000,1.4401,1.4804,1.433,1.4804,1492699.92,2169319.51,2024-03-04 18:00:00
1709578800000,1.4804,1.4968,1.4695,1.4962,645027.94,957260.682374,2024-03-04 19:00:00
1709582400000,1.4962,1.5032,1.4831,1.4875,645561.18,964240.478694,2024-03-04 20:00:00
1709586000000,1.4875,1.4942,1.475,1.4933,368021.01,546960.477395,2024-03-04 21:00:00
1709589600000,1.4933,1.4983,1.4852,1.4972,365529.96,544390.61285,2024-03-04 22:00:00
1709593200000,1.4972,1.5077,1.4812,1.4867,522974.45,780340.850483,2024-03-04 23:00:00
1709596800000,1.4867,1.4869,1.4617,1.4638,736476.29,1085526.422093,2024-03-05 00:00:00
1709600400000,1.4638,1.4868,1.4568,1.4788,871801.67,1283861.432029,2024-03-05 01:00:00
1709604000000,1.4788,1.4807,1.4521,1.4616,614639.85,899446.261963,2024-03-05 02:00:00
1709607600000,1.4616,1.4766,1.4515,1.4687,532511.64,780102.301201,2024-03-05 03:00:00
1709611200000,1.4687,1.5394,1.4682,1.528,1648927.75,2492691.311964,2024-03-05 04:00:00
1709614800000,1.528,1.5669,1.4879,1.554,2370898.32,3627760.1549,2024-03-05 05:00:00
1709618400000,1.554,1.5855,1.5243,1.541,1929269.25,3010685.484725,2024-03-05 06:00:00
1709622000000,1.541,1.5765,1.5117,1.5281,2425310.3,3762851.446718,2024-03-05 07:00:00
1709625600000,1.5281,1.5436,1.5066,1.5434,1342879.63,2052575.913143,2024-03-05 08:00:00
1709629200000,1.5434,1.5452,1.5286,1.5421,877968.45,1348954.712165,2024-03-05 09:00:00
1709632800000,1.5421,1.5448,1.528,1.5372,601073.34,924432.00442,2024-03-05 10:00:00
1709636400000,1.5372,1.55,1.527,1.5306,560939.84,863158.203224,2024-03-05 11:00:00
1709640000000,1.5306,1.5433,1.526,1.5302,530154.49,813446.745881,2024-03-05 12:00:00
1709643600000,1.5302,1.5346,1.5111,1.5139,669443.56,1018420.643661,2024-03-05 13:00:00
1709647200000,1.5139,1.5139,1.4831,1.4894,2157305.0,3230446.616818,2024-03-05 14:00:00
1709650800000,1.4894,1.5247,1.461,1.5053,3381988.92,5029547.981376,2024-03-05 15:00:00
1709654400000,1.5053,1.534,1.4314,1.5201,5022505.44,7442883.164783,2024-03-05 16:00:00
1709658000000,1.5201,1.5599,1.5024,1.5296,3102670.95,4762107.9874,2024-03-05 17:00:00
1709661600000,1.5296,1.53,1.4984,1.5079,873862.38,1325076.634968,2024-03-05 18:00:00
1709665200000,1.5079,1.5142,1.1372,1.31,8494532.8,11372862.228801,2024-03-05 19:00:00
1709668800000,1.31,1.352,1.2788,1.314,7981487.54,10561988.301965,2024-03-05 20:00:00
1709672400000,1.314,1.3845,1.3118,1.3706,2565074.44,3497661.064561,2024-03-05 21:00:00
1709676000000,1.3706,1.3749,1.3428,1.3745,1119017.3,1522460.674987,2024-03-05 22:00:00
1709679600000,1.3745,1.4045,1.3701,1.3958,1158937.86,1608823.998071,2024-03-05 23:00:00
1709683200000,1.3958,1.4054,1.385,1.3919,921419.87,1286008.557132,2024-03-06 00:00:00
1709686800000,1.3919,1.4076,1.382,1.3901,1000887.22,1395395.232919,2024-03-06 01:00:00
1709690400000,1.3901,1.3914,1.3576,1.3588,1094173.8,1504088.650751,2024-03-06 02:00:00
1709694000000,1.3588,1.4186,1.3588,1.4178,915401.08,1273824.647357,2024-03-06 03:00:00
1709697600000,1.4178,1.4357,1.4163,1.4276,2452008.9,3494783.496108,2024-03-06 04:00:00
1709701200000,1.4276,1.454,1.4234,1.4514,1073593.74,1546462.135735,2024-03-06 05:00:00
1709704800000,1.4514,1.4585,1.4461,1.454,674996.26,979412.25842,2024-03-06 06:00:00
1709708400000,1.454,1.5023,1.445,1.4744,2504100.55,3706547.556531,2024-03-06 07:00:00
1709712000000,1.4744,1.5092,1.4698,1.4799,2346688.34,3482143.253254,2024-03-06 08:00:00
1709715600000,1.4799,1.4853,1.4448,1.4466,1109119.31,1626748.596931,2024-03-06 09:00:00
1709719200000,1.4466,1.4667,1.4465,1.46,588293.66,858524.338725,2024-03-06 10:00:00
1709722800000,1.46,1.4694,1.4562,1.4591,518034.62,757173.193696,2024-03-06 11:00:00
1709726400000,1.4591,1.4608,1.3914,1.4237,2057694.86,2936974.039525,2024-03-06 12:00:00
1709730000000,1.4237,1.4341,1.4096,1.4309,1104640.36,1572760.969526,2024-03-06 13:00:00
1709733600000,1.4309,1.4389,1.4082,1.4139,819129.39,1167354.214878,2024-03-06 14:00:00
1709737200000,1.4139,1.4322,1.3942,1.4288,995463.39,1409381.034554,2024-03-06 15:00:00
1709740800000,1.4288,1.4365,1.4186,1.4354,597570.73,853339.336995,2024-03-06 16:00:00
1709744400000,1.4354,1.4427,1.4272,1.4423,355245.3,509681.856184,2024-03-06 17:00:00
1709748000000,1.4423,1.4474,1.4293,1.4391,437600.85,628714.929234,2024-03-06 18:00:00
1709751600000,1.4391,1.4461,1.431,1.4377,483391.77,695691.148521,2024-03-06 19:00:00
1709755200000,1.4377,1.4448,1.43,1.4426,400526.8,575947.458004,2024-03-06 20:00:00
1709758800000,1.4426,1.464,1.4403,1.4631,680530.37,989335.035487,2024-03-06 21:00:00
1709762400000,1.4631,1.4823,1.4605,1.4717,825272.76,1215929.422912,2024-03-06 22:00:00
1709766000000,1.4717,1.4856,1.4673,1.4751,1014565.22,1497569.460684,2024-03-06 23:00:00
1709769600000,1.4751,1.5228,1.4706,1.5223,1193761.52,1787903.925018,2024-03-07 00:00:00
1709773200000,1.5223,1.5261,1.5015,1.5256,822293.95,1244393.119412,2024-03-07 01:00:00
1709776800000,1.5256,1.5303,1.5114,1.5295,586913.04,893640.626872,2024-03-07 02:00:00
1709780400000,1.5295,1.5478,1.52,1.5281,887997.65,1361914.519501,2024-03-07 03:00:00
1709784000000,1.5281,1.6,1.5133,1.5971,2293646.34,3587077.5896,2024-03-07 04:00:00
1709787600000,1.5971,1.6018,1.5032,1.5055,1791046.83,2762366.743825,2024-03-07 05:00:00
1709791200000,1.5055,1.5287,1.5033,1.5229,504918.16,767156.610095,2024-03-07 06:00:00
1709794800000,1.5229,1.5608,1.519,1.5424,505344.13,780075.225644,2024-03-07 07:00:00
1709798400000,1.5424,1.5517,1.5289,1.5356,500178.44,770627.206798,2024-03-07 08:00:00
1709802000000,1.5356,1.5475,1.5304,1.5363,511344.1,786072.145122,2024-03-07 09:00:00
1709805600000,1.5363,1.5489,1.5304,1.5331,610620.85,940677.972347,2024-03-07 10:00:00
1709809200000,1.5331,1.5444,1.5225,1.5332,736193.03,1130172.522771,2024-03-07 11:00:00
1709812800000,1.5332,1.5386,1.52,1.5231,606093.39,926610.994191,2024-03-07 12:00:00
1709816400000,1.5231,1.5356,1.5128,1.5348,531252.2,808613.040653,2024-03-07 13:00:00
1709820000000,1.5348,1.5524,1.5142,1.5382,1504079.07,2310194.436358,2024-03-07 14:00:00
1709823600000,1.5382,1.5424,1.5219,1.537,541038.7,829623.121604,2024-03-07 15:00:00
1709827200000,1.537,1.5446,1.5204,1.5285,544459.23,834120.498697,2024-03-07 16:00:00
1709830800000,1.5285,1.5368,1.5233,1.531,344369.26,526858.961238,2024-03-07 17:00:00
1709834400000,1.531,1.5404,1.524,1.5318,494665.38,758097.103828,2024-03-07 18:00:00
1709838000000,1.5318,1.536,1.5155,1.5248,366819.02,559374.501801,2024-03-07 19:00:00
1709841600000,1.5248,1.5279,1.5133,1.5231,364515.81,554040.762548,2024-03-07 20:00:00
1709845200000,1.5231,1.5524,1.5102,1.5516,666558.23,1021788.880303,2024-03-07 21:00:00
1709848800000,1.5516,1.5897,1.5494,1.5734,1197627.37,1876961.173062,2024-03-07 22:00:00
1709852400000,1.5734,1.6173,1.5734,1.5805,1393665.06,2224869.739983,2024-03-07 23:00:00
1709856000000,1.5805,1.5999,1.5683,1.599,664526.84,1054489.340654,2024-03-08 00:00:00
1709859600000,1.599,1.6019,1.5815,1.5815,634629.8,1010568.463724,2024-03-08 01:00:00
